371283112 8.77168 500 60 0.485363926 0.305 0.97
325743455 0.49457 500 60 0.485363926 0.305 0.97
287145107 0.13893 500 60 0.485363926 0.305 0.97
287145108 0.43454 500 60 0.485363926 0.305 0.97
287145104 2.05048 500 60 0.485363926 0.305 0.97
287135742 0.28552 500 60 0.485363926 0.305 0.97
287135746 0.96673 500 60 0.485363926 0.305 0.97
288085508 1.02598 500 60 0.485363926 0.305 0.97
288085511 0.70213 500 60 0.485363926 0.305 0.97
289752754 0.87232 500 60 0.485363926 0.305 0.97
289752756 0.26287 500 60 0.485363926 0.305 0.97
289752751 0.52365 500 60 0.485363926 0.305 0.97
289752752 0.15497 500 60 0.485363926 0.305 0.97
289752747 0.23847 500 60 0.485363926 0.305 0.97
289752749 0.50275 500 60 0.485363926 0.305 0.97
289752744 0.30115 500 60 0.485363926 0.305 0.97
289925185 0.11365 500 60 0.485363926 0.305 0.97
289925188 0.18318 500 60 0.485363926 0.305 0.97
289925171 0.40563 500 60 0.485363926 0.305 0.97
289925174 1.83676 500 60 0.485363926 0.305 0.97
289757387 0.22245 500 60 0.485363926 0.305 0.97
289757388 0.04188 500 60 0.485363926 0.305 0.97
289757385 0.40493 500 60 0.485363926 0.305 0.97
289757386 0.36722 500 60 0.485363926 0.305 0.97
289925202 0.20562 500 60 0.485363926 0.305 0.97
289925203 0.33947 500 60 0.485363926 0.305 0.97
289925190 0.31703 500 60 0.485363926 0.305 0.97
289925192 0.35659 500 60 0.485363926 0.305 0.97
285895931 0.92546 500 60 0.485363926 0.305 0.97
285895932 1.46459 500 60 0.485363926 0.305 0.97
285895939 0.16244 500 60 0.485363926 0.305 0.97
285895940 0.11034 500 60 0.485363926 0.305 0.97
285895937 0.21072 500 60 0.485363926 0.305 0.97
285895938 0.06279 500 60 0.485363926 0.305 0.97
285895935 0.05425 500 60 0.485363926 0.305 0.97
285895936 0.08732 500 60 0.485363926 0.305 0.97
285895933 0.31008 500 60 0.485363926 0.305 0.97
285895934 0.11823 500 60 0.485363926 0.305 0.97
285895947 0.63106 500 60 0.485363926 0.305 0.97
285895948 2.75617 500 60 0.485363926 0.305 0.97
285895945 0.17335 500 60 0.485363926 0.305 0.97
285895946 0.15807 500 60 0.485363926 0.305 0.97
285895943 0.30462 500 60 0.485363926 0.305 0.97
285895944 0.61072 500 60 0.485363926 0.305 0.97
285895941 0.4129 500 60 0.485363926 0.305 0.97
285895942 0.53483 500 60 0.485363926 0.305 0.97
285895953 0.32592 500 60 0.485363926 0.305 0.97
285895951 1.11582 500 60 0.485363926 0.305 0.97
285895952 0.83008 500 60 0.485363926 0.305 0.97
285895949 0.48174 500 60 0.485363926 0.305 0.97
285895950 0.4531 500 60 0.485363926 0.305 0.97
279848226 0.12813 500 60 0.485363926 0.305 0.97
279848224 0.07458 500 60 0.485363926 0.305 0.97
264916643 0.68011 500 60 0.485363926 0.305 0.97
264916641 0.18616 500 60 0.485363926 0.305 0.97
267630615 0.32281 500 60 0.485363926 0.305 0.97
267630616 0.32612 500 60 0.485363926 0.305 0.97
267630613 92.10044 500 60 0.485363926 0.305 0.97
267630614 28.21842 500 60 0.485363926 0.305 0.97
245995832 2.34583 500 60 0.485363926 0.305 0.97
246737843 56.14498 500 60 0.485363926 0.305 0.97
262989092 28.02546 500 60 0.485363926 0.305 0.97
262989093 0.02557 500 60 0.485363926 0.305 0.97
262987556 19.90448 500 60 0.485363926 0.305 0.97
262989908 9.37696 500 60 0.485363926 0.305 0.97
262989094 0.02557 500 60 0.485363926 0.305 0.97
262989095 9.13274 500 60 0.485363926 0.305 0.97
220332236 1.74676 500 60 0.485363926 0.305 0.97
220332246 0.05299 500 60 0.485363926 0.305 0.97
220332219 3.19674 500 60 0.485363926 0.305 0.97
220332247 0.05376 500 60 0.485363926 0.305 0.97
215118920 0.50001 500 60 0.485363926 0.305 0.97
215118921 0.23926 500 60 0.485363926 0.305 0.97
215118923 4.84423 500 60 0.485363926 0.305 0.97
215492889 0.62655 500 60 0.485363926 0.305 0.97
215492885 0.44811 500 60 0.485363926 0.305 0.97
215573636 3.02846 500 60 0.485363926 0.305 0.97
215492892 0.80168 500 60 0.485363926 0.305 0.97
172446086 14.87821 500 60 0.485363926 0.305 0.97
172446085 0.16482 500 60 0.485363926 0.305 0.97
180099816 0.35745 500 60 0.485363926 0.305 0.97
180099815 0.36422 500 60 0.485363926 0.305 0.97
134222255 0.60908 500 60 0.485363926 0.305 0.97
158011629 0.73649 500 60 0.485363926 0.305 0.97
133795072 6.09904 500 60 0.485363926 0.305 0.97
133795074 0.59866 500 60 0.485363926 0.305 0.97
133795069 0.72961 500 60 0.485363926 0.305 0.97
133795093 0.52565 500 60 0.485363926 0.305 0.97
133875258 1.09101 500 60 0.485363926 0.305 0.97
134140054 0.44337 500 60 0.485363926 0.305 0.97
133875243 0.33625 500 60 0.485363926 0.305 0.97
133875251 3.05093 500 60 0.485363926 0.305 0.97
133875222 0.29687 500 60 0.485363926 0.305 0.97
134153478 0.07817 500 60 0.485363926 0.305 0.97
134153489 0.08245 500 60 0.485363926 0.305 0.97
134153444 9.06258 500 60 0.485363926 0.305 0.97
134153458 11.67958 500 60 0.485363926 0.305 0.97
134147997 9.06449 500 60 0.485363926 0.305 0.97
134147999 4.35671 500 60 0.485363926 0.305 0.97
134147962 0.07232 500 60 0.485363926 0.305 0.97
134147970 0.07026 500 60 0.485363926 0.305 0.97
134167577 7.42721 500 60 0.485363926 0.305 0.97
134167585 0.58746 500 60 0.485363926 0.305 0.97
134167565 0.5781 500 60 0.485363926 0.305 0.97
134167568 4.66154 500 60 0.485363926 0.305 0.97
134163206 11.67533 500 60 0.485363926 0.305 0.97
134163209 7.45295 500 60 0.485363926 0.305 0.97
134163192 0.11512 500 60 0.485363926 0.305 0.97
134163194 0.11735 500 60 0.485363926 0.305 0.97
134222253 19.00549 500 60 0.485363926 0.305 0.97
134170095 1.21458 500 60 0.485363926 0.305 0.97
134221209 3.23542 500 60 0.485363926 0.305 0.97
134170075 1.23129 500 60 0.485363926 0.305 0.97
134170090 4.61526 500 60 0.485363926 0.305 0.97
133763998 0.41658 500 60 0.485363926 0.305 0.97
133764001 1.27432 500 60 0.485363926 0.305 0.97
133755474 3.90783 500 60 0.485363926 0.305 0.97
133761024 0.12167 500 60 0.485363926 0.305 0.97
117240144 0.18848 500 60 0.485363926 0.305 0.97
117240145 0.6191 500 60 0.485363926 0.305 0.97
94442885 0.19184 500 60 0.485363926 0.305 0.97
94442889 0.19184 500 60 0.485363926 0.305 0.97
93858653 1.3504 500 60 0.485363926 0.305 0.97
95160459 0.10831 500 60 0.485363926 0.305 0.97
95160461 0.11033 500 60 0.485363926 0.305 0.97
95045695 0.09634 500 60 0.485363926 0.305 0.97
94442892 27.4912 500 60 0.485363926 0.305 0.97
94442917 8.22793 500 60 0.485363926 0.305 0.97
98917327 0.13075 500 60 0.485363926 0.305 0.97
98917376 0.09711 500 60 0.485363926 0.305 0.97
98917226 9.07907 500 60 0.485363926 0.305 0.97
98917251 2.3158 500 60 0.485363926 0.305 0.97
95160472 21.55181 500 60 0.485363926 0.305 0.97
95160509 8.23111 500 60 0.485363926 0.305 0.97
98917460 0.13209 500 60 0.485363926 0.305 0.97
93855614 18.99809 500 60 0.485363926 0.305 0.97
93855613 0.0436 500 60 0.485363926 0.305 0.97
93855621 0.88071 500 60 0.485363926 0.305 0.97
93855618 0.04508 500 60 0.485363926 0.305 0.97
93855619 0.65582 500 60 0.485363926 0.305 0.97
93855616 0.96204 500 60 0.485363926 0.305 0.97
93855617 0.65466 500 60 0.485363926 0.305 0.97
93858646 0.62341 500 60 0.485363926 0.305 0.97
93858643 0.40552 500 60 0.485363926 0.305 0.97
40649972 0.13994 500 60 0.485363926 0.305 0.97
40649987 0.13624 500 60 0.485363926 0.305 0.97
40649950 0.11781 500 60 0.485363926 0.305 0.97
30025980 0.7942 500 60 0.485363926 0.305 0.97
27294284 9.10349 500 60 0.485363926 0.305 0.97
27811356 0.09346 500 60 0.485363926 0.305 0.97
30604215 0.64516 500 60 0.485363926 0.305 0.97
30613134 0.55603 500 60 0.485363926 0.305 0.97
30602839 0.05801 500 60 0.485363926 0.305 0.97
30604213 1.10629 500 60 0.485363926 0.305 0.97
30602838 0.19623 500 60 0.485363926 0.305 0.97
30613352 0.03258 500 60 0.485363926 0.305 0.97
30613350 0.02752 500 60 0.485363926 0.305 0.97
30613351 0.69642 500 60 0.485363926 0.305 0.97
31747382 9.44594 500 60 0.485363926 0.305 0.97
5150133 0.95407 500 60 0.485363926 0.305 0.97
5133247 3.03559 500 60 0.485363926 0.305 0.97
10561241 1.37857 500 60 0.485363926 0.305 0.97
10561240 6.99984 500 60 0.485363926 0.305 0.97
8564555 1.1093 500 60 0.485363926 0.305 0.97
8474550 0.13846 500 60 0.485363926 0.305 0.97
11102633 7.05841 500 60 0.485363926 0.305 0.97
22726605 1.1101 500 60 0.485363926 0.305 0.97
17505890 0.40015 500 60 0.485363926 0.305 0.97
17505891 4.391 500 60 0.485363926 0.305 0.97
16369732 3.01596 500 60 0.485363926 0.305 0.97
22776784 0.12628 500 60 0.485363926 0.305 0.97
22777092 0.50676 500 60 0.485363926 0.305 0.97
22776780 0.42784 500 60 0.485363926 0.305 0.97
22776781 0.12628 500 60 0.485363926 0.305 0.97
22777093 0.12405 500 60 0.485363926 0.305 0.97
22777204 0.6406 500 60 0.485363926 0.305 0.97
1323096802 0.04721 500 60 0.485363926 0.305 0.97
1323096801 0.32448 500 60 0.485363926 0.305 0.97
1280170575 0.43793 500 60 0.485363926 0.305 0.97
1167821278 0.78343 500 60 0.485363926 0.305 0.97
1168070663 0.25432 500 60 0.485363926 0.305 0.97
1167821276 0.20378 500 60 0.485363926 0.305 0.97
1167821277 0.6976 500 60 0.485363926 0.305 0.97
1135880005 0.02844 500 60 0.485363926 0.305 0.97
1137428479 0.06911 500 60 0.485363926 0.305 0.97
1137428480 0.84817 500 60 0.485363926 0.305 0.97
1167349005 0.13607 500 60 0.485363926 0.305 0.97
1098236801 0.88059 500 60 0.485363926 0.305 0.97
1098549363 1.43374 500 60 0.485363926 0.305 0.97
1099399016 0.22623 500 60 0.485363926 0.305 0.97
1043797279 0.18451 500 60 0.485363926 0.305 0.97
1043797277 0.40025 500 60 0.485363926 0.305 0.97
1043797278 0.18255 500 60 0.485363926 0.305 0.97
1043797275 0.40071 500 60 0.485363926 0.305 0.97
1043797276 0.20172 500 60 0.485363926 0.305 0.97
893293873 0.93099 500 60 0.485363926 0.305 0.97
893293896 5.33508 500 60 0.485363926 0.305 0.97
893293897 3.2811 500 60 0.485363926 0.305 0.97
893293879 0.22383 500 60 0.485363926 0.305 0.97
893293874 5.58768 500 60 0.485363926 0.305 0.97
854284427 0.12879 500 60 0.485363926 0.305 0.97
854300186 0.61625 500 60 0.485363926 0.305 0.97
829092423 0.04916 500 60 0.485363926 0.305 0.97
829092428 1.33487 500 60 0.485363926 0.305 0.97
829092418 0.41356 500 60 0.485363926 0.305 0.97
