88260919	0.29555	80	60	0.485363926	0.305	0.97
88260924	0.14813	80	60	0.485363926	0.305	0.97
88260926	0.23117	80	60	0.485363926	0.305	0.97
88260932	0.17701	55	60	0.485363926	0.305	0.97
88260938	0.14739	480	60	0.485363926	0.305	0.97
88260945	0.59949	80	60	0.485363926	0.305	0.97
88260952	0.4959	80	60	0.485363926	0.305	0.97
88260954	0.28952	44	60	0.485363926	0.305	0.97
88260957	0.064	80	60	0.485363926	0.305	0.97
88260959	0.30908	80	60	0.485363926	0.305	0.97
88260970	0.49535	80	60	0.485363926	0.305	0.97
88260974	0.16819	80	60	0.485363926	0.305	0.97
88260978	0.04871	80	60	0.485363926	0.305	0.97
88260980	0.14222	80	60	0.485363926	0.305	0.97
88270775	0.23422	80	60	0.485363926	0.305	0.97
88270777	0.4004	80	60	0.485363926	0.305	0.97
88270778	0.13441	90	60	0.485363926	0.305	0.97
88270779	0.11099	80	60	0.485363926	0.305	0.97
88270781	0.4616	80	60	0.485363926	0.305	0.97
88270784	0.24753	80	60	0.485363926	0.305	0.97
88270785	0.26743	80	60	0.485363926	0.305	0.97
88270786	0.27568	80	60	0.485363926	0.305	0.97
88270788	0.10138	80	60	0.485363926	0.305	0.97
88273960	0.0908	28	60	0.485363926	0.305	0.97
88273961	0.15241	80	60	0.485363926	0.305	0.97
88273962	0.28925	80	60	0.485363926	0.305	0.97
88273963	0.39028	80	80	0.485363926	0.305	0.97
88273964	0.08674	80	60	0.485363926	0.305	0.97
88273965	0.11953	4080	60	0.485363926	0.305	0.97
88273966	0.41103	80	60	0.485363926	0.305	0.97
88273967	0.09503	80	60	0.485363926	0.305	0.97
88273968	0.37133	80	60	0.485363926	0.305	0.97
88273969	0.25469	80	60	0.485363926	0.305	0.97
88274551	0.3694	180	60	0.485363926	0.305	0.97
88274555	0.10446	80	60	0.485363926	0.305	0.97
88274557	0.59549	80	60	0.485363926	0.305	0.97
88274562	0.34228	180	40	0.485363926	0.305	0.97
88274564	0.88252	80	60	0.485363926	0.305	0.97
88274570	0.09415	80	60	0.485363926	0.305	0.97
88274575	0.11527	80	60	0.485363926	0.305	0.97
88669570	0.39381	80	60	0.485363926	0.305	0.97
88669590	0.38358	80	60	0.485363926	0.305	0.97
88669592	0.56103	80	60	0.485363926	0.305	0.97
88669602	0.19058	80	60	0.485363926	0.305	0.97
88669612	0.56124	80	60	0.485363926	0.305	0.97
88669615	0.56117	280	60	0.485363926	0.305	0.97
88669623	0.07947	80	60	0.485363926	0.305	0.97
88669634	0.5631	80	60	0.485363926	0.305	0.97
88669639	0.32422	480	60	0.485363926	0.305	0.97
88669648	0.12646	80	60	0.485363926	0.305	0.97
88669654	0.5611	80	60	0.485363926	0.305	0.97
88669663	0.5568	80	60	0.485363926	0.305	0.97
88669668	0.4735	80	60	0.485363926	0.305	0.97
88683339	0.45195	80	60	0.485363926	0.305	0.97
88683345	0.49904	80	60	0.485363926	0.305	0.97
88683371	0.14868	80	60	0.485363926	0.305	0.97
91328840	0.24897	380	60	0.485363926	0.305	0.97
91328841	0.14579	80	60	0.485363926	0.305	0.97
91328842	0.24805	80	60	0.485363926	0.305	0.97
91328843	0.15069	80	60	0.485363926	0.305	0.97
91328845	0.15703	80	60	0.485363926	0.305	0.97
91328846	0.29541	80	60	0.485363926	0.305	0.97
91328848	0.1007	80	60	0.485363926	0.305	0.97
91328849	0.15811	180	60	0.485363926	0.305	0.97
91328850	0.66233	80	60	0.485363926	0.305	0.97
91328851	0.18575	80	60	0.485363926	0.305	0.97
91328855	0.24244	80	60	0.485363926	0.305	0.97
91328856	0.13693	80	60	0.485363926	0.305	0.97
91328857	0.10229	80	60	0.485363926	0.305	0.97
91328858	0.33981	80	60	0.485363926	0.305	0.97
91328859	0.23346	80	60	0.485363926	0.305	0.97
91328860	0.1056	80	60	0.485363926	0.305	0.97
91328861	0.15336	580	60	0.485363926	0.305	0.97
91328862	0.09872	80	60	0.485363926	0.305	0.97
91328863	0.17161	80	60	0.485363926	0.305	0.97
91328864	0.193	80	60	0.485363926	0.305	0.97
91328865	0.15061	80	60	0.485363926	0.305	0.97
91328866	0.36661	80	60	0.485363926	0.305	0.97
91328867	0.08005	80	60	0.485363926	0.305	0.97
91328868	0.14024	80	60	0.485363926	0.305	0.97
91328869	0.13348	80	60	0.485363926	0.305	0.97
91328870	0.33197	80	60	0.485363926	0.305	0.97
91328871	0.15097	780	60	0.485363926	0.305	0.97
93145289	0.40134	80	60	0.485363926	0.305	0.97
93145291	0.17668	80	60	0.485363926	0.305	0.97
93855590	0.12652	80	60	0.485363926	0.305	0.97
93855592	0.30592	80	60	0.485363926	0.305	0.97
93855599	0.08006	80	60	0.485363926	0.305	0.97
93855600	0.10146	830	50	0.485363926	0.305	0.97
93855602	0.15853	80	60	0.485363926	0.305	0.97
93855606	0.4559	280	60	0.485363926	0.305	0.97
93855609	0.21205	80	60	0.485363926	0.305	0.97
93855610	0.39256	80	60	0.485363926	0.305	0.97
93855611	0.19481	80	60	0.485363926	0.305	0.97
93855612	0.08289	80	60	0.485363926	0.305	0.97
93855613	0.0218	80	60	0.485363926	0.305	0.97
93855614	9.49904	80	60	0.485363926	0.305	0.97
93855616	0.48102	80	60	0.485363926	0.305	0.97
93855617	0.32733	80	60	0.485363926	0.305	0.97
93855618	0.02254	80	60	0.485363926	0.305	0.97
93855619	0.32791	80	60	0.485363926	0.305	0.97
93855621	0.44036	560	60	0.485363926	0.305	0.97
93855622	0.2545	80	60	0.485363926	0.305	0.97
93855623	0.07362	80	60	0.485363926	0.305	0.97
93855624	0.16644	80	60	0.485363926	0.305	0.97
93855625	0.19292	80	60	0.485363926	0.305	0.97
93855626	0.18437	80	60	0.485363926	0.305	0.97
93855627	0.26742	800	60	0.485363926	0.305	0.97
93858642	0.20564	80	60	0.485363926	0.305	0.97
93858643	0.20276	80	60	0.485363926	0.305	0.97
93858644	0.05424	80	60	0.485363926	0.305	0.97
93858646	0.31171	80	60	0.485363926	0.305	0.97
93858650	0.08126	80	60	0.485363926	0.305	0.97
93858653	0.6752	80	60	0.485363926	0.305	0.97
93858656	0.46195	100	60	0.485363926	0.305	0.97
93858657	0.05801	80	60	0.485363926	0.305	0.97
93858659	0.21226	80	60	0.485363926	0.305	0.97
93858661	0.12662	80	60	0.485363926	0.305	0.97
93858662	0.23546	80	60	0.485363926	0.305	0.97
104844585	0.15588	340	60	0.485363926	0.305	0.97
129534178	0.10121	80	60	0.485363926	0.305	0.97
129534179	0.09931	80	60	0.485363926	0.305	0.97
129534180	0.03427	80	60	0.485363926	0.305	0.97
129534181	0.10559	80	60	0.485363926	0.305	0.97
129534182	0.16855	80	60	0.485363926	0.305	0.97
129534183	0.44245	80	60	0.485363926	0.305	0.97
129534184	0.08802	810	45	0.485363926	0.305	0.97
129534186	0.14104	80	60	0.485363926	0.305	0.97
129534187	0.13943	80	60	0.485363926	0.305	0.97
129534200	0.21651	80	60	0.485363926	0.305	0.97
129534201	0.20908	80	60	0.485363926	0.305	0.97
129534204	0.21706	280	60	0.485363926	0.305	0.97
129534205	0.802	80	60	0.485363926	0.305	0.97
129534207	0.10376	80	60	0.485363926	0.305	0.97
129534210	0.0981	80	60	0.485363926	0.305	0.97
129534211	0.12826	80	60	0.485363926	0.305	0.97
129534212	0.09193	680	60	0.485363926	0.305	0.97
129534216	0.36686	80	60	0.485363926	0.305	0.97
129534217	0.39638	80	60	0.485363926	0.305	0.97
129534218	0.18508	80	60	0.485363926	0.305	0.97
129534219	0.27977	80	60	0.485363926	0.305	0.97
129534220	0.16668	380	60	0.485363926	0.305	0.97
129534221	0.15958	80	60	0.485363926	0.305	0.97
129534222	0.20087	80	60	0.485363926	0.305	0.97
129534224	0.17565	80	60	0.485363926	0.305	0.97
129535569	0.1505	80	60	0.485363926	0.305	0.97
129535570	0.13459	80	60	0.485363926	0.305	0.97
129535571	0.16622	80	60	0.485363926	0.305	0.97
129535572	0.07249	980	60	0.485363926	0.305	0.97
129535573	0.10091	180	60	0.485363926	0.305	0.97
129535574	0.17053	280	60	0.485363926	0.305	0.97
129535576	0.09839	380	60	0.485363926	0.305	0.97
129535577	0.63294	480	60	0.485363926	0.305	0.97
129535578	0.21359	680	60	0.485363926	0.305	0.97
129535579	0.08527	80	60	0.485363926	0.305	0.97
129535580	0.15448	580	60	0.485363926	0.305	0.97
129535581	0.09241	80	60	0.485363926	0.305	0.97
129535583	0.21915	80	60	0.485363926	0.305	0.97
129535584	0.05078	80	60	0.485363926	0.305	0.97
129556765	0.22636	80	60	0.485363926	0.305	0.97
129556767	0.08556	80	60	0.485363926	0.305	0.97
129556768	0.19153	80	60	0.485363926	0.305	0.97
129556769	0.07166	80	60	0.485363926	0.305	0.97
129556770	0.31319	980	60	0.485363926	0.305	0.97
129556771	0.27833	80	60	0.485363926	0.305	0.97
129556772	0.97771	80	60	0.485363926	0.305	0.97
129556773	0.28725	80	60	0.485363926	0.305	0.97
129556774	0.13335	180	60	0.485363926	0.305	0.97
129556775	0.29791	80	60	0.485363926	0.305	0.97
129556776	0.05259	80	60	0.485363926	0.305	0.97
129556778	0.16716	80	60	0.485363926	0.305	0.97
129556779	0.13705	80	60	0.485363926	0.305	0.97
129556780	0.19684	610	60	0.485363926	0.305	0.97
129556781	0.15746	80	60	0.485363926	0.305	0.97
129556782	0.43153	80	60	0.485363926	0.305	0.97
129556783	0.34571	80	60	0.485363926	0.305	0.97
129556784	0.14606	80	60	0.485363926	0.305	0.97
129556785	0.25316	80	60	0.485363926	0.305	0.97
129556786	0.08564	80	60	0.485363926	0.305	0.97
129556787	0.1218	80	60	0.485363926	0.305	0.97
129556788	0.10857	80	60	0.485363926	0.305	0.97
129556789	0.0909	80	60	0.485363926	0.305	0.97
129556790	0.34403	80	60	0.485363926	0.305	0.97
129556791	0.13685	80	60	0.485363926	0.305	0.97
129586376	1.02029	80	60	0.485363926	0.305	0.97
129586377	0.35945	66	60	0.485363926	0.305	0.97
129586378	0.52608	80	60	0.485363926	0.305	0.97
129586379	0.08178	80	60	0.485363926	0.305	0.97
129586380	0.2101	80	60	0.485363926	0.305	0.97
129586381	0.08348	77	60	0.485363926	0.305	0.97
129586382	0.10591	80	60	0.485363926	0.305	0.97
129586383	0.22354	80	60	0.485363926	0.305	0.97
129586384	2.28418	80	60	0.485363926	0.305	0.97
129586385	0.15767	80	60	0.485363926	0.305	0.97
129586386	0.2819	80	60	0.485363926	0.305	0.97
129586388	0.31155	80	60	0.485363926	0.305	0.97
129586390	0.1937	80	60	0.485363926	0.305	0.97
129586391	0.21371	88	60	0.485363926	0.305	0.97
129586392	0.13729	80	60	0.485363926	0.305	0.97
129586393	0.95047	80	60	0.485363926	0.305	0.97
129586394	0.18809	80	60	0.485363926	0.305	0.97
129586395	10.58706	80	60	0.485363926	0.305	0.97
129586396	0.12631	80	60	0.485363926	0.305	0.97
129586397	0.37424	80	60	0.485363926	0.305	0.97
129586398	0.16213	80	60	0.485363926	0.305	0.97
129586399	0.05415	80	60	0.485363926	0.305	0.97
129586400	0.17347	99	60	0.485363926	0.305	0.97
129586401	0.08332	80	60	0.485363926	0.305	0.97
129586403	0.13347	80	60	0.485363926	0.305	0.97
129586404	0.29496	80	60	0.485363926	0.305	0.97
129586406	0.12242	80	60	0.485363926	0.305	0.97
129586407	0.18004	80	60	0.485363926	0.305	0.97
129586409	0.14699	80	60	0.485363926	0.305	0.97
129586410	0.10212	80	60	0.485363926	0.305	0.97
129586412	0.13194	80	60	0.485363926	0.305	0.97
129725802	0.50618	80	60	0.485363926	0.305	0.97
129725805	0.19498	80	60	0.485363926	0.305	0.97
129725816	0.29769	80	60	0.485363926	0.305	0.97
129725817	0.28859	80	60	0.485363926	0.305	0.97
129725823	0.18855	80	60	0.485363926	0.305	0.97
129725825	0.31744	80	60	0.485363926	0.305	0.97
129725826	0.24702	80	60	0.485363926	0.305	0.97
129725827	0.19575	80	60	0.485363926	0.305	0.97
129725831	0.29271	80	60	0.485363926	0.305	0.97
129725837	0.2865	81	60	0.485363926	0.305	0.97
129725838	0.32072	80	60	0.485363926	0.305	0.97
129725843	0.18208	80	60	0.485363926	0.305	0.97
129725858	0.2019	80	60	0.485363926	0.305	0.97
129725860	0.17521	80	60	0.485363926	0.305	0.97
129725866	1.37875	80	60	0.485363926	0.305	0.97
129725875	0.15355	80	60	0.485363926	0.305	0.97
133753444	0.11773	80	60	0.485363926	0.305	0.97
133753445	0.24363	80	60	0.485363926	0.305	0.97
133753446	0.23285	80	60	0.485363926	0.305	0.97
133753447	0.2095	80	60	0.485363926	0.305	0.97
133753449	0.51988	50	60	0.485363926	0.305	0.97
133753452	0.26666	80	60	0.485363926	0.305	0.97
133755470	0.35604	80	60	0.485363926	0.305	0.97
133755471	0.09235	80	60	0.485363926	0.305	0.97
133755472	0.08336	80	60	0.485363926	0.305	0.97
133755473	0.31455	80	60	0.485363926	0.305	0.97
133755474	1.95391	80	60	0.485363926	0.305	0.97
133755475	0.28959	80	60	0.485363926	0.305	0.97
133758770	0.04442	490	60	0.485363926	0.305	0.97
133758771	0.24017	80	60	0.485363926	0.305	0.97
133758772	0.06637	80	60	0.485363926	0.305	0.97
133758773	0.23149	80	60	0.485363926	0.305	0.97
133758774	0.20354	80	60	0.485363926	0.305	0.97
133761004	0.29832	80	60	0.485363926	0.305	0.97
133761005	0.23515	810	60	0.485363926	0.305	0.97
133761008	0.43024	80	60	0.485363926	0.305	0.97
133761011	0.07652	80	60	0.485363926	0.305	0.97
133761013	0.02352	380	60	0.485363926	0.305	0.97
133761015	0.15804	80	60	0.485363926	0.305	0.97
133761017	0.13275	80	60	0.485363926	0.305	0.97
133761018	0.27241	80	60	0.485363926	0.305	0.97
133761023	0.14826	80	60	0.485363926	0.305	0.97
133761024	0.06084	80	60	0.485363926	0.305	0.97
133761028	0.52005	680	60	0.485363926	0.305	0.97
133763997	0.37005	80	60	0.485363926	0.305	0.97
133763998	0.20829	80	60	0.485363926	0.305	0.97
133764001	0.63716	80	60	0.485363926	0.305	0.97
133764003	0.42308	80	60	0.485363926	0.305	0.97
133764004	0.13786	80	60	0.485363926	0.305	0.97
133764005	0.03884	280	60	0.485363926	0.305	0.97
133764007	0.06426	80	60	0.485363926	0.305	0.97
133764009	0.41552	80	60	0.485363926	0.305	0.97
133766186	0.08055	80	60	0.485363926	0.305	0.97
133766187	0.48488	80	60	0.485363926	0.305	0.97
133766190	0.36481	80	60	0.485363926	0.305	0.97
133766196	0.09716	80	60	0.485363926	0.305	0.97
133766201	0.1837	80	60	0.485363926	0.305	0.97
133772445	0.01778	380	60	0.485363926	0.305	0.97
133772447	0.11391	80	60	0.485363926	0.305	0.97
133772449	0.22016	80	60	0.485363926	0.305	0.97
133772451	0.22867	80	60	0.485363926	0.305	0.97
133772455	0.34047	80	60	0.485363926	0.305	0.97
133772459	0.05431	80	60	0.485363926	0.305	0.97
133772462	0.06429	80	60	0.485363926	0.305	0.97
133772464	0.05584	80	60	0.485363926	0.305	0.97
133772465	0.22318	80	60	0.485363926	0.305	0.97
133772467	0.09414	80	60	0.485363926	0.305	0.97
133772469	0.13172	80	60	0.485363926	0.305	0.97
133772471	0.14867	80	60	0.485363926	0.305	0.97
133772476	0.04151	450	60	0.485363926	0.305	0.97
133772477	0.35311	80	60	0.485363926	0.305	0.97
133772480	0.22226	80	60	0.485363926	0.305	0.97
133772482	0.06782	80	60	0.485363926	0.305	0.97
133772485	0.07139	80	60	0.485363926	0.305	0.97
133781033	0.49557	80	60	0.485363926	0.305	0.97
133781034	0.20347	80	60	0.485363926	0.305	0.97
133781036	0.05053	80	60	0.485363926	0.305	0.97
133781037	0.56789	80	60	0.485363926	0.305	0.97
133781048	0.20167	380	60	0.485363926	0.305	0.97
133781053	0.18571	80	60	0.485363926	0.305	0.97
133781054	0.05992	80	60	0.485363926	0.305	0.97
133781055	0.16756	80	60	0.485363926	0.305	0.97
133781058	0.22349	80	60	0.485363926	0.305	0.97
133781060	0.21552	80	60	0.485363926	0.305	0.97
133781061	0.09659	80	60	0.485363926	0.305	0.97
133781062	0.28259	80	60	0.485363926	0.305	0.97
133781063	0.19479	80	60	0.485363926	0.305	0.97
133795072	3.04952	80	60	0.485363926	0.305	0.97
133801688	0.28182	80	60	0.485363926	0.305	0.97
133801689	0.62692	80	60	0.485363926	0.305	0.97
133801693	0.29605	80	60	0.485363926	0.305	0.97
134222253	9.50274	80	60	0.485363926	0.305	0.97
166721522	0.15487	80	60	0.485363926	0.305	0.97
166721523	0.1303	80	60	0.485363926	0.305	0.97
166721524	0.24001	280	60	0.485363926	0.305	0.97
166721525	0.13392	80	60	0.485363926	0.305	0.97
166721526	0.0445	80	60	0.485363926	0.305	0.97
166721530	0.18837	80	60	0.485363926	0.305	0.97
166721531	0.19836	80	60	0.485363926	0.305	0.97
166721532	0.07328	80	60	0.485363926	0.305	0.97
166721535	0.08111	80	60	0.485363926	0.305	0.97
166721537	0.05312	80	60	0.485363926	0.305	0.97
166721538	0.05208	80	60	0.485363926	0.305	0.97
166721539	0.0265	810	60	0.485363926	0.305	0.97
166721541	0.20527	80	60	0.485363926	0.305	0.97
166721542	0.07743	80	60	0.485363926	0.305	0.97
166721543	0.09092	80	60	0.485363926	0.305	0.97
166721546	0.11146	80	60	0.485363926	0.305	0.97
166721547	0.11382	80	60	0.485363926	0.305	0.97
166721548	0.48191	80	60	0.485363926	0.305	0.97
166721549	0.29654	80	60	0.485363926	0.305	0.97
166721551	0.23337	80	60	0.485363926	0.305	0.97
166721552	0.22802	80	60	0.485363926	0.305	0.97
166721553	0.11708	180	60	0.485363926	0.305	0.97
166721555	0.15712	80	60	0.485363926	0.305	0.97
166721557	0.22251	80	60	0.485363926	0.305	0.97
215113162	0.10889	80	60	0.485363926	0.305	0.97
215113163	1.93475	80	60	0.485363926	0.305	0.97
215113165	0.03816	80	60	0.485363926	0.305	0.97
215113166	0.12933	80	60	0.485363926	0.305	0.97
215113167	0.05026	80	60	0.485363926	0.305	0.97
215113169	0.08022	80	60	0.485363926	0.305	0.97
215113170	0.05459	80	60	0.485363926	0.305	0.97
215113171	0.07283	80	60	0.485363926	0.305	0.97
215113172	0.29459	80	60	0.485363926	0.305	0.97
215113173	0.08576	80	60	0.485363926	0.305	0.97
215118919	0.10025	80	60	0.485363926	0.305	0.97
215118920	0.25	80	60	0.485363926	0.305	0.97
215118921	0.11963	80	60	0.485363926	0.305	0.97
215118922	0.22254	80	60	0.485363926	0.305	0.97
215118923	2.42211	80	60	0.485363926	0.305	0.97
215118924	0.4691	80	60	0.485363926	0.305	0.97
215135595	0.14114	80	60	0.485363926	0.305	0.97
215135598	0.09938	80	60	0.485363926	0.305	0.97
215135600	0.18325	80	60	0.485363926	0.305	0.97
215397527	0.03053	80	60	0.485363926	0.305	0.97
215397528	0.0379	180	60	0.485363926	0.305	0.97
215397529	0.04563	80	60	0.485363926	0.305	0.97
215397531	0.03288	80	60	0.485363926	0.305	0.97
215397532	0.14025	80	60	0.485363926	0.305	0.97
215397536	0.0281	80	60	0.485363926	0.305	0.97
215492885	0.22406	80	60	0.485363926	0.305	0.97
215492889	0.31328	80	60	0.485363926	0.305	0.97
215573633	0.03426	280	60	0.485363926	0.305	0.97
215573634	0.04801	80	60	0.485363926	0.305	0.97
215573635	0.03405	80	60	0.485363926	0.305	0.97
215573636	1.51423	80	60	0.485363926	0.305	0.97
215573637	0.03832	80	60	0.485363926	0.305	0.97
215573638	0.03951	80	60	0.485363926	0.305	0.97
215573639	0.02953	80	60	0.485363926	0.305	0.97
215573640	0.14945	80	60	0.485363926	0.305	0.97
234853304	0.02894	80	60	0.485363926	0.305	0.97
264916646	0.61883	80	60	0.485363926	0.305	0.97
279540305	8.37748	80	60	0.485363926	0.305	0.97
279540310	3.34807	80	60	0.485363926	0.305	0.97
280342855	0.06202	80	60	0.485363926	0.305	0.97
280342861	0.11641	80	60	0.485363926	0.305	0.97
280343608	0.14322	80	60	0.485363926	0.305	0.97
280343611	0.10837	80	60	0.485363926	0.305	0.97
280343613	0.15843	80	60	0.485363926	0.305	0.97
280343615	0.12835	80	60	0.485363926	0.305	0.97
280346475	0.19639	80	60	0.485363926	0.305	0.97
280346476	0.09509	80	60	0.485363926	0.305	0.97
280346477	0.0622	80	60	0.485363926	0.305	0.97
280346478	0.09153	80	60	0.485363926	0.305	0.97
280346480	0.11217	80	60	0.485363926	0.305	0.97
280346482	0.11196	80	60	0.485363926	0.305	0.97
280346483	0.13921	80	60	0.485363926	0.305	0.97
280347363	0.07061	80	60	0.485363926	0.305	0.97
280347364	0.11194	80	60	0.485363926	0.305	0.97
280347365	0.04488	80	60	0.485363926	0.305	0.97
280348107	0.17991	80	60	0.485363926	0.305	0.97
292126951	1.68803	80	60	0.485363926	0.305	0.97
328558517	0.12516	80	60	0.485363926	0.305	0.97
328558520	0.61494	80	60	0.485363926	0.305	0.97
328558523	0.21655	80	60	0.485363926	0.305	0.97
328558525	0.21974	80	60	0.485363926	0.305	0.97
328558526	1.04612	80	60	0.485363926	0.305	0.97
328558538	0.28791	80	60	0.485363926	0.305	0.97
328558539	0.25278	187	60	0.485363926	0.305	0.97
328558540	0.28036	80	60	0.485363926	0.305	0.97
328558542	0.12363	80	60	0.485363926	0.305	0.97
328558543	1.07726	2580	80	0.485363926	0.305	0.9
328558544	0.03331	80	60	0.485363926	0.305	0.97
337156146	0.45549	80	60	0.485363926	0.305	0.97
337156147	0.52435	80	60	0.485363926	0.305	0.97
363197222	4.73932	80	60	0.485363926	0.305	0.97
363343321	29.90577	80	60	0.485363926	0.305	0.97
363803408	0.21783	80	60	0.485363926	0.305	0.97
374634645	5.57513	80	60	0.485363926	0.305	0.97
407952529	0.10178	80	60	0.485363926	0.305	0.97
415781956	1.0148	80	60	0.485363926	0.305	0.97
465174452	0.29109	80	60	0.485363926	0.305	0.97
505392468	0.08451	80	60	0.485363926	0.305	0.97
507242103	0.01388	80	60	0.485363926	0.305	0.97
507242108	0.38395	80	60	0.485363926	0.305	0.97
507242111	0.01462	80	60	0.485363926	0.305	0.97
507242115	0.46893	80	60	0.485363926	0.305	0.97
507242131	0.03214	80	60	0.485363926	0.305	0.97
507242135	0.03355	80	60	0.485363926	0.305	0.97
530737584	0.44257	80	60	0.485363926	0.305	0.97
530737585	0.12987	80	60	0.485363926	0.305	0.97
530737586	0.03608	80	60	0.485363926	0.305	0.97
530737589	0.12638	80	60	0.485363926	0.305	0.97
530737591	0.65639	80	60	0.485363926	0.305	0.97
530737592	1.13369	80	60	0.485363926	0.305	0.97
530737593	0.0259	180	60	0.485363926	0.305	0.97
530737594	0.08408	80	60	0.485363926	0.305	0.97
530740407	0.33894	80	60	0.485363926	0.305	0.97
530740408	0.24226	80	60	0.485363926	0.305	0.97
538086576	0.26099	80	60	0.485363926	0.305	0.97
538086577	0.06241	80	60	0.485363926	0.305	0.97
542419712	0.12671	80	60	0.485363926	0.305	0.97
544228973	0.06471	80	60	0.485363926	0.305	0.97
544228974	0.05851	380	60	0.485363926	0.305	0.97
544228975	0.05299	80	60	0.485363926	0.305	0.97
548575340	0.03202	80	60	0.485363926	0.305	0.97
548575341	0.04408	80	60	0.485363926	0.305	0.97
548575342	0.05961	80	60	0.485363926	0.305	0.97
558796888	0.08614	80	60	0.485363926	0.305	0.97
558796889	0.29352	80	60	0.485363926	0.305	0.97
558796890	0.12711	111	60	0.485363926	0.305	0.97
558796891	0.00972	80	60	0.485363926	0.305	0.97
558796892	0.26019	80	60	0.485363926	0.305	0.97
558796893	0.07119	80	60	0.485363926	0.305	0.97
558796894	0.18038	80	60	0.485363926	0.305	0.97
558796895	0.23145	80	60	0.485363926	0.305	0.97
558796896	0.10067	80	60	0.485363926	0.305	0.97
558803341	0.02308	80	60	0.485363926	0.305	0.97
558803342	0.01967	80	60	0.485363926	0.305	0.97
558803343	0.07386	80	60	0.485363926	0.305	0.97
558803344	0.15384	80	60	0.485363926	0.305	0.97
558864240	0.15058	80	60	0.485363926	0.305	0.97
558864242	0.06476	80	60	0.485363926	0.305	0.97
558864243	0.17371	80	60	0.485363926	0.305	0.97
558864244	0.05803	80	60	0.485363926	0.305	0.97
558864245	0.1462	220	60	0.485363926	0.305	0.97
558864246	0.08087	80	60	0.485363926	0.305	0.97
558864247	0.0827	80	60	0.485363926	0.305	0.97
558864248	0.03908	80	60	0.485363926	0.305	0.97
558864249	0.04258	80	60	0.485363926	0.305	0.97
558864250	0.07322	80	60	0.485363926	0.305	0.97
558864251	0.05961	80	60	0.485363926	0.305	0.97
558867032	0.05832	80	60	0.485363926	0.305	0.97
558867033	0.07559	80	60	0.485363926	0.305	0.97
558867034	0.04378	80	60	0.485363926	0.305	0.97
559069076	0.04158	80	60	0.485363926	0.305	0.97
559069078	0.09293	80	60	0.485363926	0.305	0.97
559069080	0.0079	80	60	0.485363926	0.305	0.97
559069082	0.13073	80	60	0.485363926	0.305	0.97
559069084	0.06148	80	60	0.485363926	0.305	0.97
559069085	0.04734	80	60	0.485363926	0.305	0.97
559069086	0.06335	80	60	0.485363926	0.305	0.97
559069087	0.06586	80	60	0.485363926	0.305	0.97
559069088	0.00737	80	60	0.485363926	0.305	0.97
559069089	0.1792	80	60	0.485363926	0.305	0.97
559069091	0.03043	80	60	0.485363926	0.305	0.97
559069092	0.02033	80	60	0.485363926	0.305	0.97
559095422	0.11855	80	60	0.485363926	0.305	0.97
559095423	0.1396	80	60	0.485363926	0.305	0.97
559095424	0.24308	670	60	0.485363926	0.305	0.97
559095425	0.16696	80	60	0.485363926	0.305	0.97
559103156	0.23195	80	60	0.485363926	0.305	0.97
559103157	0.17058	80	60	0.485363926	0.305	0.97
559103158	0.03884	80	60	0.485363926	0.305	0.97
559103159	0.05136	80	60	0.485363926	0.305	0.97
