560546971 0.34942 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
560546972 0.88180 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
561345004 3.39726 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
564512169 0.01541 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
564512174 2.05953 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
564512178 2.06933 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
564512182 0.01621 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
557697176 1.59469 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
557702401 0.02280 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
557702402 0.02186 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
558033580 12.15866 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
558033589 12.18432 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
557697175 1.61632 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
570897283 0.01211 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
570897284 0.55982 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
570897285 0.01327 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
570897286 0.56072 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
570899221 0.01620 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
570899222 0.71615 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
570899223 0.01607 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
570899224 0.84537 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
452920645 0.01908 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
452920646 2.59558 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
452920647 0.03018 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
452920649 0.01915 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
220332219 1.59837 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
220332246 0.02650 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
220332247 0.02688 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
220332236 0.87338 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
227125216 0.13533 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
227125219 0.05094 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
227125225 15.12533 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
227125228 0.05184 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
228504525 15.12664 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
228504527 0.02921 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
228504530 12.22956 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
228504533 0.03172 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
221871381 2.19472 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
221871382 0.69394 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
221871383 0.09632 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
221871388 0.09848 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
231756295 0.72500 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
231756298 0.03241 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
231756306 0.14102 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
231756310 0.03241 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
246737843 28.07249 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
245995832 1.17291 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
262987556 9.95224 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
262989092 14.01273 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
262989093 0.01279 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
262989094 0.01279 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
262989095 4.56637 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
262989908 4.68848 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
264916640 0.47866 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
264916641 0.09308 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
264916642 0.60269 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
264916643 0.34005 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
264916644 0.20273 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
267630613 46.05022 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
267630614 14.10921 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
267630615 0.16140 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
267630616 0.16306 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
277461085 0.03341 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
277461086 0.02432 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
277461087 0.13652 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
277461088 4.83685 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
279848224 0.03729 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
279848226 0.06407 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
325743455 0.24728 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
358178480 0.31730 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895936 0.04366 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895937 0.10536 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895938 0.03140 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895939 0.08122 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895940 0.05517 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895941 0.20645 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895942 0.26741 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895943 0.15231 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895944 0.30536 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895945 0.08667 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895946 0.07904 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895947 0.31553 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895948 1.37809 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895949 0.24087 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895950 0.22655 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895951 0.55791 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895931 0.46273 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895932 0.73229 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895933 0.15504 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895934 0.05912 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895935 0.02713 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
287135742 0.14276 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
287135746 0.48337 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895952 0.41504 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
285895953 0.16296 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289752747 0.11924 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289752749 0.25137 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289752751 0.26182 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289752752 0.07749 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289752754 0.43616 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289752756 0.13143 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289757385 0.20247 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289757386 0.18361 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289757387 0.11123 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289757388 0.02094 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289925171 0.20281 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289925174 0.91838 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289925185 0.05682 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289925188 0.09159 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289925190 0.15851 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289925192 0.17829 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
287145104 1.02524 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
287145107 0.06947 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
287145108 0.21727 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
288085508 0.51299 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
288085511 0.35106 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289752744 0.15058 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289925202 0.10281 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
289925203 0.16974 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
292716851 5.79130 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
292716852 24.60540 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
292716853 1.11300 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
292869286 1.15653 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
292869287 1.77210 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
292869288 0.31567 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
293176129 1.26318 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
293176130 1.26417 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
293176131 24.62583 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
293842905 5.38593 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
293842911 13.52924 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
292716854 1.15795 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
292716855 13.58820 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
292716856 5.69923 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
292716857 17.45115 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
292869285 0.31519 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392107690 0.01650 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392113158 0.22313 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392113159 0.01432 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392113160 0.22488 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392113161 0.30347 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392113162 0.01281 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392113163 0.34190 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392113164 0.32363 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392113165 0.48037 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392144487 5.17576 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392144488 0.25881 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392144489 5.91338 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392144490 0.21197 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392173645 0.03891 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392173646 0.23022 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392173647 0.26362 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
390798095 0.01343 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
390798096 9.95831 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
390798097 0.96035 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
390798098 0.01344 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392107683 3.93245 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392107684 0.19388 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392107685 2.90306 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392107686 0.01678 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392107687 0.20174 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392107688 0.28881 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392107689 0.35884 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392235863 7.40765 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392247844 0.19992 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392247845 0.18060 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392247846 10.93116 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392247847 10.25227 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392309196 5.08475 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392309197 0.06131 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392309198 0.13610 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392309199 8.69989 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392316571 0.12527 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392316574 0.17208 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392316576 0.00857 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392316579 0.00945 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392332309 0.19917 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392332310 0.09886 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392332311 5.12989 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392173648 0.28053 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392178146 0.00501 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392178147 0.23037 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392178148 0.00450 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392178149 0.23000 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392178150 4.27279 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392178153 4.45690 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392178155 0.98330 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392178156 1.41235 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392233432 0.14652 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392233433 0.18410 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392233434 10.85222 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392233435 10.04797 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392235860 0.08974 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392235861 0.24139 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392235862 6.65987 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392445509 0.23284 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392445510 0.44765 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392445511 0.40646 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392482030 0.34002 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392482031 0.05216 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392482032 0.57188 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392332312 5.11608 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392332313 0.53587 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392332314 1.64895 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392375091 0.25283 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392375096 0.25897 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392375100 8.29870 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392375108 7.63612 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392378346 0.17179 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392378347 0.25769 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392378348 16.61587 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392378349 11.14904 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392445494 0.24989 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392445495 0.00761 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392445496 0.00905 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392445497 1.34053 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
392445501 2.02465 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
393067884 0.30329 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
396589539 0.18540 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
396589541 0.05301 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
396589542 0.45712 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
396602882 0.14408 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
398576795 0.24959 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
398576801 0.12326 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
371283112 4.38584 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389638 0.47984 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389639 0.64223 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389640 0.19415 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389641 0.36641 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389642 0.26795 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389643 0.88158 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389644 0.76643 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389645 0.16400 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389646 0.84414 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389647 0.41389 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389648 3.31630 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389649 1.02452 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389650 0.22574 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389651 0.93309 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389652 0.52960 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406407534 0.21099 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389626 0.43446 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389627 2.98601 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389628 0.03426 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389629 0.13844 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389630 0.02571 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389631 0.59243 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389632 0.03426 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389633 0.02755 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389634 0.09530 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389635 0.11637 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389636 1.84514 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406389637 4.61197 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406407535 0.42473 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406407537 0.36658 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406407538 0.49470 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406407540 0.66937 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406407541 0.46845 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406407543 0.60976 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406407544 0.63497 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
406407546 0.71490 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
419687736 0.02005 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
419687739 2.78146 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
419687740 0.02020 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
419687741 1.84317 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
419690754 0.39676 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
419690757 2.54191 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
420267918 0.10804 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
420267919 0.03457 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
420273501 0.05258 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
420273502 0.35218 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
420273503 5.79999 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
40649950 0.05891 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
40649972 0.06997 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
40649987 0.06812 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
88683362 0.11745 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
89929130 0.54501 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
88683341 2.18266 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
88683342 0.11604 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
5133247 1.51780 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
5150133 0.47704 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
5150272 0.27841 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
8474550 0.06923 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
8064804 0.58059 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
8064810 0.14278 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
8564555 0.55465 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
10561240 3.49992 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
10561241 0.68928 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
11102633 3.52921 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
16369687 0.71124 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
16369732 1.50798 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
17505890 0.20007 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
17505891 2.19550 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
22726605 0.55505 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
22776780 0.21392 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
22776781 0.06314 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
22776784 0.06314 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
22777092 0.25338 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
22777093 0.06203 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
22777204 0.32030 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
25115329 4.43807 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
26234520 2.10569 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30044009 5.68975 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30044012 6.56253 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045046 6.58498 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045318 0.07339 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045325 8.80000 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045355 0.06843 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045406 3.61998 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045407 0.03011 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045408 0.10339 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045409 0.03607 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045435 0.03462 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
27294284 4.55175 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
27811356 0.04673 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30025980 0.39710 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30602839 0.02901 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30604213 0.55314 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30604215 0.32258 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30613134 0.27801 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30613350 0.01376 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30613351 0.34821 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30613352 0.01629 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045436 0.09661 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045437 0.03694 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045542 0.05491 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045543 4.83618 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045545 0.06295 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30045550 3.60538 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30046483 0.03446 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30046487 0.03687 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30047117 1.02101 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
30049430 0.03016 500 60 0.48536 0.30500 0.97000 0.50000 0.25000
